Title_Review,Pros,Cons,id,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Location,Date,Employee_type,Employee_sen,neg,neu,pos,pros_comp,neg,neu,pos,cons_comp,avg_comp,pros_sent,cons_sent,avg_sent
"['3', 'month', 'mark', 'still', 'say', 'make', 'right', 'decision', 'choose', 'amazon']","['real', 'autonomy', 'individual', 'team', 'level', 'team', 'own', '``', 'something', 'independent', 'empowered', 'make', 'decision', 'full', 'ci/cd', 'manual', 'change', 'management', 'limit', 'handful', 'thing', 'free', 'u', 'manager', 'focus', 'matter', 'instead', 'manage', 'approval', 'signoffs', 'leadership', 'principle', 'action', 'amazon', 'one', 'company', 'walk', 'talk', 'lp', 'embed', 'many', 'thing', 'personally', 'identify', 'lp', ""'s"", 'amazing', 'bring', 'whole', 'self', 'work', 'know', 'welcome', 'flex', 'hour', 'aside', 'meeting', 'get', 'set', 'schedule', 'helpful', 'get', 'good', 'work-life', 'harmony', 'respect', 'oh', 'yes', 'team', 'expect', 'people', 'life', 'outside', 'work', 'everyone', 'respect', 'everyone', ""'s"", 'time', 'work', 'overtime', 'never', 'discuss']","['well', 'one', 'specific', 'amazon', 'role', 'even', 'elsewhere', 'one', 'duty', 'devops', 'team', 'maintain', 'code', 'write', 'mean', 'oncall', 'every', 'week', 'stressful', 'page', 'middle', 'night', 'part', 'sdm', ""'s"", 'life', 'guess']",empReview_71481697,5.0,Amazon,positive,positive,positive,"Toronto, ON",2022-11-29,current employee,<1 yrs,0.012,0.815,0.174,0.974,0.092,0.883,0.025,-0.6321,0.17095,positive,negative,positive
"['great', 'environment', 'growth']","['much', 'room', 'opportunity', 'much', 'knowledge', 'learn', 'share', 'sense', 'teamwork', 'clear', 'communication', 'deliver', 'result']","['hectic', 'stressful', 'manager', 'always', 'change', 'order', 'directive', 'day']",empReview_71482002,5.0,Amazon,neutral,neutral,neutral,,2022-11-29,former employee,,0.0,0.738,0.262,0.7783,0.163,0.837,0.0,-0.5106,0.13384999999999997,positive,negative,positive
"['friendly', 'colleges', 'manager']","['1.', 'benefit', '2.', 'time', 'vacation', 'option', '3.', 'nice', 'cafeteria', '4.', 'work', 'lifer', 'balance']","['little', 'room', 'go', 'high', 'position']",empReview_71483520,5.0,Amazon,neutral,neutral,neutral,,2022-11-29,current employee,1-3 yrs,0.0,0.707,0.293,0.6597,0.0,1.0,0.0,0.0,0.32985,positive,negative,positive
['tech'],"['good', 'job', 'hand']","['busy', 'lot', 'overtime', 'travel']",empReview_71484485,5.0,Amazon,neutral,neutral,neutral,"Toronto, ON",2022-11-29,current employee,5-8 yrs,0.0,0.58,0.42,0.4404,0.0,1.0,0.0,0.0,0.2202,positive,negative,positive
['good'],"['good', 'place', 'learn', 'grow']","['trans', 'different', 'culture', 'choose', 'carefully']",empReview_71385958,5.0,Amazon,positive,positive,positive,"Toronto, ON",2022-11-25,current employee,3-5 yrs,0.0,0.633,0.367,0.4404,0.0,0.771,0.229,0.197,0.3187,positive,positive,positive
['review'],"['good', 'work', 'experience', 'honest']","['hard', 'say']",empReview_71753115,3.0,Amazon,neutral,neutral,neutral,,2022-12-09,former employee,,0.0,0.392,0.608,0.7351,0.259,0.741,0.0,-0.1027,0.3162,positive,negative,positive
['good'],"['good', 'pay', 'good', 'remote', 'work']","['much', 'workload', 'sometimes', 'bad']",empReview_71754450,3.0,Amazon,neutral,neutral,neutral,,2022-12-09,current employee,,0.152,0.217,0.63,0.6597,0.0,0.65,0.35,0.5824,0.62105,positive,positive,positive
['amazon'],"['best', 'place', 'earn', 'learn']","['long', 'shift', 'overtime', 'sometimes', 'busy']",empReview_71366107,5.0,Amazon,neutral,neutral,neutral,,2022-11-24,current employee,1-3 yrs,0.0,0.543,0.457,0.6369,0.268,0.732,0.0,-0.296,0.17045000000000002,positive,negative,positive
"['much', 'work']","['work', 'team', 'get', 'feedback']","['much', 'work', 'family', 'time']",empReview_71752047,2.0,Amazon,negative,error,negative,,2022-12-09,current employee,,0.0,1.0,0.0,0.0,0.268,0.732,0.0,-0.296,-0.148,negative,negative,negative
"['exceeds', 'expectation']","['work', 'life', 'balance', 'career', 'growth']","['internal', 'tool', 'hard', 'find', 'information']",empReview_71384442,4.0,Amazon,positive,error,positive,,2022-11-25,current employee,<1 yrs,0.0,0.606,0.394,0.3818,0.219,0.781,0.0,-0.1027,0.13954999999999998,positive,negative,positive
['great'],"['great', 'pay', 'great', 'people', 'awesome', 'office', 'vancouver']","['remote', 'work', 'limited', 'interaction', 'team']",empReview_71346835,5.0,Amazon,positive,positive,positive,"Vancouver, BC",2022-11-23,former employee,<1 yrs,0.075,0.267,0.658,0.9169,0.213,0.787,0.0,-0.2263,0.34530000000000005,positive,negative,positive
"['great', 'experience']","['lot', 'new', 'thing', 'learn', 'team']","['less', 'scheduled', 'work', 'learn', 'lot']",empReview_71363040,5.0,Amazon,positive,positive,positive,,2022-11-24,current employee,<1 yrs,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,negative,negative,negative
"['great', 'place', 'learn']","['fast', 'paced', 'lot', 'scale', 'complexity', 'really', 'smart', 'co-worker', 'great', 'pay']","['worklife', 'balance', 'suffer', 'depend', 'team', 'data', 'access', 'process', 'outdated']",empReview_71363400,4.0,Amazon,positive,error,error,"Toronto, ON",2022-11-24,current employee,<1 yrs,0.065,0.605,0.33,0.7713,0.212,0.788,0.0,-0.5423,0.11449999999999999,positive,negative,positive
"['great', 'corporate', 'experience']","['big', 'corp', 'benefit', 'still', 'decent', 'pace', 'work', 'agility']","['still', 'real', 'startup', 'anymore', 'ward', 'mobility', 'still', 'limit']",empReview_71321143,5.0,Amazon,neutral,neutral,neutral,"Vancouver, BC",2022-11-22,former employee,1-3 yrs,0.0,0.776,0.224,0.3818,0.147,0.853,0.0,-0.2263,0.07774999999999999,positive,negative,negative
['ok'],"['ok.', 'feel', 'neutral']","['job', 'pay', 'bill']",empReview_71262781,4.0,Amazon,neutral,neutral,neutral,"Toronto, ON",2022-11-21,former employee,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,negative,negative,negative
['hand'],"['place', 'people', 'want', 'drive', 'development', 'endless', 'opportunity', 'need', 'one', ""'s"", 'eye', 'open']","['sometimes', 'thing', 'get', 'political', 'decision', 'drive', 'leadership', 'principle', 'create', 'disconnect']",empReview_71231531,5.0,Amazon,positive,error,positive,"Vancouver, BC",2022-11-19,current employee,5-8 yrs,0.0,0.849,0.151,0.4404,0.0,0.877,0.123,0.2732,0.3568,positive,positive,positive
"['work', 'ethic', 'structure', 'need', 'improvement']","['many', 'nice', 'associate', 'work', 'also', 'want', 'work', '``', 'pay', 'work', 'require', 'reasonable', 'many', 'little', 'perk', 'advantage', 'room', 'career', 'growth']","['hire', 'lot', 'student', 'definitely', 'pay', 'cheque', 'many', 'new', 'canada', 'entry', 'level', 'position-', 'okay', 'properly', 'train', 'aware', 'work', '``', 'time', 'hang', 'friend', 'phone', 'visit', 'work', 'late', 'stand', 'late', 'return', 'break', 'lack', 'constructive', 'criticism', 'direction', 'keep', 'work', 'task', 'hand', 'management', ""n't"", 'anything', 'verbally', 'ask', 'late', 'work', 'break', 'shift', 'turn', 'blind', 'eye', 'people', 'phone', 'disappear', 'bathroom', 'break', '``', 'many', 'bathroom', 'break', 'require', '4', 'hour', 'shift']",empReview_71589857,3.0,Amazon,positive,positive,positive,,2022-12-03,current employee,1-3 yrs,0.04,0.693,0.267,0.7801,0.077,0.841,0.082,0.1877,0.4839,positive,positive,positive
"['recommend', 'long', 'time', 'planning']","['flexibility', 'scheduling']","['allow', 'sit', 'reason', 'long', 'time', 'work', '3-4', 'hour', 'break']",empReview_71593213,3.0,Amazon,negative,error,neutral,"Bolton, ON",2022-12-03,former employee,1-3 yrs,0.0,0.625,0.375,0.34,0.121,0.879,0.0,-0.296,0.02200000000000002,positive,negative,negative
"['good', 'company']","['benefit', 'professional', 'growth', 'flexible', 'shift']","['lack', 'management', 'work', 'night', 'shift']",empReview_71220196,5.0,Amazon,neutral,positive,neutral,,2022-11-18,current employee,,0.0,0.22,0.78,0.7269,0.315,0.685,0.0,-0.3182,0.20435,positive,negative,positive
"['lot', 'opportunity', 'grow', 'right', 'project']","['senior', 'incredibly', 'talented', 'learn', 'lot', 'work']","['dead-end', 'low', 'impact', 'project', 'career', 'growth', 'limit', 'bad', 'working', 'manager', 'capable', 'assess', 'state', 'work', 'first', 'place', 'backwards', 'idea', 'team', 'project', 'work']",empReview_71214361,4.0,Amazon,positive,error,negative,,2022-11-18,current employee,1-3 yrs,0.0,0.754,0.246,0.5563,0.126,0.782,0.092,-0.2263,0.165,positive,negative,positive
"['overall', 'good', 'place', 'create', 'real', 'customer', 'impact', 'sharpen', 'skill', 'meet', 'great', 'people']","['tech', 'giant', 'great', 'resource', 'large', 'customer', 'base', 'smart', 'people']","['politics', 'middle', 'management', 'many', 'docs', 'write', 'bureaucracy']",empReview_71217267,4.0,Amazon,neutral,neutral,neutral,,2022-11-18,current employee,3-5 yrs,0.0,0.541,0.459,0.7783,0.0,1.0,0.0,0.0,0.38915,positive,negative,positive
"['great', 'place', 'start']","['willing', 'learn', 'give', 'chance', 'grow', 'word']","['pay', 'go', 'together', 'level', 'responsibility']",empReview_71224079,4.0,Amazon,neutral,neutral,neutral,,2022-11-19,current employee,1-3 yrs,0.0,0.802,0.198,0.4019,0.123,0.877,0.0,-0.1027,0.14959999999999998,positive,negative,positive
"['great', 'place', 'work', ""n't"", 'believe', 'horror', 'story']","['great', 'manager', 'team', 'wlb', 'pay', 'autonomy', 'career', 'growth', 'relevant', 'tech']","['expectation', 'perform', 'high', 'level']",empReview_71177142,5.0,Amazon,positive,error,positive,,2022-11-17,current employee,<1 yrs,0.087,0.497,0.416,0.743,0.0,1.0,0.0,0.0,0.3715,positive,negative,positive
"['sure', 'question', 'start']","['pretty', 'good', 'resume', 'pay', 'nice']","['heard', 'work', 'life', 'balance', 'great']",empReview_71178928,4.0,Amazon,neutral,neutral,neutral,"Vancouver, BC",2022-11-17,current employee,<1 yrs,0.098,0.28,0.622,0.8176,0.292,0.708,0.0,-0.5096,0.15399999999999997,positive,negative,positive
['nice'],"['well', 'expect', 'work', 'life', 'balance']","['lot', 'operational', 'burden', 'deal']",empReview_71187189,4.0,Amazon,neutral,neutral,neutral,,2022-11-17,current employee,1-3 yrs,0.0,0.633,0.367,0.4404,0.326,0.674,0.0,-0.4404,0.0,positive,negative,negative
"['good', 'pay', 'part', 'time', 'job']","['choose', 'shift', 'time', 'preference']","['cancel', 'shift', 'pick']",empReview_71195531,4.0,Amazon,neutral,neutral,neutral,"Corsicana, TX",2022-11-18,current employee,<1 yrs,0.0,1.0,0.0,0.0,0.0,0.697,0.303,0.1877,0.09385,negative,positive,negative
"['whs', 'specialist']","['good', 'people', 'growth', 'opportunity', 'look', 'good', 'resume']","['work', 'hierarchical', 'lot', 'people', 'underqualified', 'role']",empReview_71206374,4.0,Amazon,neutral,neutral,neutral,"Patoka, IL",2022-11-18,former employee,,0.0,0.263,0.737,0.8807,0.0,1.0,0.0,0.0,0.44035,positive,negative,positive
"['long', 'hour']","['pay', 'decent', 'especially', 'overtime']","['hour', 'quite', 'long']",empReview_71542122,3.0,Amazon,positive,neutral,neutral,,2022-12-01,former employee,<1 yrs,0.149,0.851,0.0,-0.1027,0.0,1.0,0.0,0.0,-0.05135,negative,negative,negative
"['great', 'environment', 'growth']","['lot', 'opportunity', 'different', 'department']","['work', 'life', 'balance', 'sometimes']",empReview_71145587,5.0,Amazon,neutral,neutral,neutral,,2022-11-16,current employee,3-5 yrs,0.0,0.658,0.342,0.3818,0.0,1.0,0.0,0.0,0.1909,positive,negative,positive
"['awseome', 'workplace']","['-best', 'team', '-manager', 'soo', 'supportive']","['-none', 'already', 'best', 'follow', 'principle']",empReview_71169726,5.0,Amazon,positive,positive,positive,"Brampton, ON",2022-11-17,current employee,<1 yrs,0.0,0.385,0.615,0.7506,0.0,0.704,0.296,0.6369,0.6937500000000001,positive,positive,positive
"['great', 'place', 'work']","['great', 'benefit', 'career', 'choice', 'option', 'overtime']","['stressful', 'stay', 'whatever', 'weather', 'condition']",empReview_71153180,4.0,Amazon,neutral,neutral,neutral,,2022-11-16,current employee,,0.0,0.374,0.626,0.7717,0.292,0.708,0.0,-0.5106,0.13055,positive,negative,positive
"['good', 'company', 'culture']","['learn', 'career', 'growth', 'opportunity']","['work', 'life', 'balance', 'sometimes', 'difficult']",empReview_71154214,4.0,Amazon,neutral,neutral,neutral,,2022-11-16,current employee,1-3 yrs,0.0,0.366,0.634,0.6369,0.333,0.667,0.0,-0.3612,0.13785,positive,negative,positive
"['overtime', 'pay', 'nice']","['overtime', 'benefit', 'clean', 'work', 'environment']","['foot', 'day', 'bathrooms', 'far', 'away']",empReview_71154257,4.0,Amazon,neutral,neutral,neutral,,2022-11-16,current employee,1-3 yrs,0.0,0.361,0.639,0.6486,0.0,1.0,0.0,0.0,0.3243,positive,negative,positive
"['would', 'recommend']","['4', 'day', 'work', 'week', 'nice']","['everything', 'else', 'job']",empReview_72051462,1.0,Amazon,negative,negative,negative,"Vaughan, ON",2022-12-21,former employee,<1 yrs,0.0,0.641,0.359,0.4215,0.0,1.0,0.0,0.0,0.21075,positive,negative,positive
"['math', 'flow']","['high', 'pay', 'good', 'enviornment']","['nothing', 'everything', 'good', 'like', 'work']",empReview_71114898,4.0,Amazon,positive,positive,positive,"Ajax, ON",2022-11-15,current employee,<1 yrs,0.192,0.411,0.397,0.3612,0.221,0.55,0.229,0.0243,0.19275,positive,negative,positive
"['great', 'people', 'work']","['work', 'incredibly', 'smart', 'people', 'passionate', 'eager', 'learn', 'peer', 'definitely', 'pros', 'bias', 'action', 'emphasis', 'customer', 'work', 'backwards', 'opportunity', 'internal', 'transfer']","['oncall', 'bit', 'tax', 'harm', 'work-life', 'balance', 'depend', 'issue', 'level', 'team', 'experience']",empReview_71135268,4.0,Amazon,positive,positive,error,"Vancouver, BC",2022-11-16,current employee,1-3 yrs,0.034,0.625,0.341,0.9152,0.143,0.857,0.0,-0.5423,0.18645,positive,negative,positive
['sde2'],"['good', 'reputation', 'certain', 'extent']","['bad', 'work', 'life', 'balance']",empReview_71475773,3.0,Amazon,negative,negative,negative,,2022-11-29,current employee,,0.0,0.444,0.556,0.6124,0.487,0.513,0.0,-0.5849,0.01375000000000004,positive,negative,negative
"['amazon', 'warehouse', 'job']","['work', 'culture', 'good', 'salary', 'best', 'benefit']","['long', 'work', 'hour', 'night', 'shift']",empReview_71095152,5.0,Amazon,neutral,neutral,neutral,,2022-11-15,former employee,,0.0,0.34,0.66,0.8658,0.0,1.0,0.0,0.0,0.4329,positive,negative,positive
"['good', 'beginner']","['good', 'pay', 'provide', 'healthcare', 'diversification', 'overtime', 'option']","['rates/targets', 'meet', 'workload', '10-hours', 'shift', 'two', 'quick', 'break', '30', 'minute']",empReview_71096245,4.0,Amazon,positive,error,error,,2022-11-15,current employee,,0.151,0.538,0.312,0.3612,0.0,1.0,0.0,0.0,0.1806,positive,negative,positive
"['great', 'place', 'work']","['good', 'place', 'work', 'start', 'gain', 'experience', 'area', 'manager', 'coworkers', 'amaze', 'around', 'good', 'time', 'work']","['30', 'minute', 'lunch', 'time', 'short']",empReview_71043240,5.0,Amazon,positive,positive,positive,"Calgary, AB",2022-11-13,former employee,<1 yrs,0.0,0.65,0.35,0.9081,0.0,1.0,0.0,0.0,0.45405,positive,negative,positive
"['great', 'place', 'work']","['team', 'orient', 'work', 'passionate', 'individual', 'learn', 'something', 'new', 'everyday', 'weekly', 'meeting', 'discus', 'change', 'event', 'develop', 'skill', 'meetings/workshops', 'vast', 'amount', 'resource', 'available', 'day', 'one', 'finally', 'able', 'openly', 'voice', 'opinion']","['look', 'previous', 'job', 'compare', 'honestly', 'could', ""n't"", 'complain', 'feel', 'grateful', 'opportunity', 'give', 'nothing', 'perfect', ""'s"", 'always', 'room', 'improvement', 'overnights', 'tough', 'especially', ""'re"", 'used', 'working', 'day', 'however', 'schedule', 'switch', 'day', 'shift', 'night', 'shift']",empReview_71020172,4.0,Amazon,positive,positive,positive,,2022-11-12,current employee,<1 yrs,0.0,0.918,0.082,0.5267,0.083,0.766,0.15,0.3935,0.46009999999999995,positive,positive,positive
"['shift', 'supervisor']","['dont', 'find', 'pro']","['excellent', 'work', 'environment', 'work', 'team']",empReview_71031767,4.0,Amazon,neutral,neutral,neutral,,2022-11-13,current employee,,0.0,1.0,0.0,0.0,0.0,0.619,0.381,0.5719,0.28595,negative,positive,positive
['good'],"['good', 'place', 'work']","['nice', 'people', 'work', 'team']",empReview_70979132,5.0,Amazon,positive,positive,positive,"Hamilton, ON",2022-11-10,current employee,<1 yrs,0.0,0.556,0.444,0.4927,0.0,0.682,0.318,0.4215,0.4571,positive,positive,positive
"['hard', 'work']","['people', 'friendly', 'environment', 'friendly']","['hard', 'work', 'demand', 'even', ""'re"", 'trainee']",empReview_70978940,4.0,Amazon,neutral,neutral,neutral,,2022-11-10,former employee,<1 yrs,0.0,0.544,0.456,0.7713,0.28,0.72,0.0,-0.4378,0.16674999999999998,positive,negative,positive
"['good', 'general']","['stay', 'two', 'different', 'team', 'good', 'team', 'nice', 'team', 'member', 'lot', 'learn', 'many', 'interesting', 'topic', 'learn']","['aws', 'team', 'heavy', 'oncall']",empReview_70655351,4.0,Amazon,positive,neutral,positive,,2022-10-31,current employee,1-3 yrs,0.0,0.704,0.296,0.8126,0.0,1.0,0.0,0.0,0.4063,positive,negative,positive
"['great', 'place', 'work']","['good', 'job', 'environment', 'excellent', 'team']","['shift', 'midnight']",empReview_70663558,4.0,Amazon,positive,positive,positive,,2022-10-31,current employee,,0.0,0.431,0.569,0.765,0.0,1.0,0.0,0.0,0.3825,positive,negative,positive
['slave'],"['people', 'pretty', 'great']","['work', 'u', 'bone']",empReview_71093266,2.0,Amazon,neutral,neutral,neutral,,2022-11-15,former employee,<1 yrs,0.0,0.291,0.709,0.8074,0.0,1.0,0.0,0.0,0.4037,positive,negative,positive
"['amaze', 'company', 'less', 'focus', 'work', 'life', 'balance']","['lot', 'learn', 'company', 'big', 'internal', 'movement', 'encourage']","['onboarding', 'difficult', 'could', 'take', 'month', 'settle']",empReview_70643251,4.0,Amazon,neutral,neutral,neutral,"Toronto, ON",2022-10-31,current employee,,0.0,0.839,0.161,0.3612,0.185,0.815,0.0,-0.3612,0.0,positive,negative,negative
"['market', 'product']","['awesome', 'work', 'culture', 'healthy', 'community']","['hire', 'fire', 'comapny', 'eat']",empReview_70614579,5.0,Amazon,neutral,neutral,neutral,,2022-10-29,current employee,,0.0,0.306,0.694,0.7783,0.255,0.745,0.0,-0.34,0.21914999999999998,positive,negative,positive
['none'],"['decent', 'pay…', 'pro']","['long', 'hour', 'poor', 'management', 'hr', 'suck', 'overall', '0', 'star', '..']",empReview_71606446,1.0,Amazon,negative,negative,negative,"Caledon, ON",2022-12-04,former employee,,0.355,0.645,0.0,-0.296,0.412,0.588,0.0,-0.6808,-0.48839999999999995,negative,negative,negative
